Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Denmark,DNK,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.92419637551526
Denmark,DNK,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.4606806685704203
Denmark,DNK,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.2013623856126401
Denmark,DNK,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.1673788004979304
Denmark,DNK,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.9615657779625399
Denmark,DNK,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.3196987684192996
Denmark,DNK,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.7859441730300598
Denmark,DNK,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,5.6488130835795403
Denmark,DNK,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.7658355447614902
Denmark,DNK,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.1572999840018801
Denmark,DNK,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.5002481453350196
Denmark,DNK,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.97236032713068
Denmark,DNK,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.2996480816403304
Denmark,DNK,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.6203529061995097
Denmark,DNK,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.0198425970206602
Denmark,DNK,"Population, total",SP.POP.TOTL,5831404
Denmark,DNK,"Population, male",SP.POP.TOTL.MA.IN,2898848
Denmark,DNK,"Population, female",SP.POP.TOTL.FE.IN,2932556
Estonia,EST,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.3430365730149596
Estonia,EST,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.0881843756762599
Estonia,EST,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.0744438698550196
Estonia,EST,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,4.7043866237254504
Estonia,EST,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.9126207055608004
Estonia,EST,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.3626475043598898
Estonia,EST,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.8557750296168196
Estonia,EST,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,8.5465012665962306
Estonia,EST,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.3787543888047704
Estonia,EST,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.5632979874485997
Estonia,EST,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.1446848010909898
Estonia,EST,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,7.2682892676655104
Estonia,EST,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.78243131547395
Estonia,EST,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,7.7997504996371996
Estonia,EST,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,5.58142799638438
Estonia,EST,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,5.9593670837735599
Estonia,EST,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.6747077353266002
Estonia,EST,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.7264852272871902
Estonia,EST,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.75005694165307
Estonia,EST,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.1426734727649999
Estonia,EST,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,7.0597622345766897
Estonia,EST,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.4839161373270304
Estonia,EST,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.6727967877745202
Estonia,EST,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.26625889481523
Estonia,EST,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.1786105663653199
Estonia,EST,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,2.88500706493374
Estonia,EST,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,8.3763678531062897
Estonia,EST,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,3.27930674542052
Estonia,EST,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.7763661341129904
Estonia,EST,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.7017515943836896
Estonia,EST,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.2154256728784398
Estonia,EST,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.05881716460659
Estonia,EST,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.2227313944043896
Estonia,EST,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.1633590895782699
Estonia,EST,"Population, total",SP.POP.TOTL,1329479
Estonia,EST,"Population, male",SP.POP.TOTL.MA.IN,629849
Estonia,EST,"Population, female",SP.POP.TOTL.FE.IN,699630
Faroe Islands,FRO,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..
Faroe Islands,FRO,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,..
Faroe Islands,FRO,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,..
Faroe Islands,FRO,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,..
Faroe Islands,FRO,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,..
Faroe Islands,FRO,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,..
Faroe Islands,FRO,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,..
Faroe Islands,FRO,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,..
Faroe Islands,FRO,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,..
Faroe Islands,FRO,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Faroe Islands,FRO,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Faroe Islands,FRO,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Faroe Islands,FRO,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Faroe Islands,FRO,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Faroe Islands,FRO,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Faroe Islands,FRO,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Faroe Islands,FRO,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Faroe Islands,FRO,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Faroe Islands,FRO,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Faroe Islands,FRO,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Faroe Islands,FRO,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Faroe Islands,FRO,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Faroe Islands,FRO,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Faroe Islands,FRO,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Faroe Islands,FRO,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Faroe Islands,FRO,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Faroe Islands,FRO,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Faroe Islands,FRO,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
Faroe Islands,FRO,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,..
Faroe Islands,FRO,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,..
Faroe Islands,FRO,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,..
Faroe Islands,FRO,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,..
Faroe Islands,FRO,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,..
Faroe Islands,FRO,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,..
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48865
Faroe Islands,FRO,"Population, male",SP.POP.TOTL.MA.IN,..
Faroe Islands,FRO,"Population, female",SP.POP.TOTL.FE.IN,..
Finland,FIN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.1433743829033203
Finland,FIN,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.5575928321047501
Finland,FIN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.4340472141272
Finland,FIN,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.87936053426907
Finland,FIN,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.2460652520090303
Finland,FIN,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.7226832322868599
Finland,FIN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.9990841473454504
Finland,FIN,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.5495025263449103
Finland,FIN,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.2089255040038296
Finland,FIN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.7626114127988304
Finland,FIN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.00033044761408
Finland,FIN,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.4757579949685402
Finland,FIN,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,5.4822256216545702
Finland,FIN,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,5.86113483867332
Finland,FIN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.2237030643318798
Finland,FIN,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.4494807872622202
Finland,FIN,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.6087386301806896
Finland,FIN,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.7323084490372196
Finland,FIN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.4825418258370204
Finland,FIN,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.3898995976439803
Finland,FIN,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,6.5973082762883903
Finland,FIN,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,6.2364084985906203
Finland,FIN,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.77000988494156
Finland,FIN,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,6.1293599853023304
Finland,FIN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.4562356319383296
Finland,FIN,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.6685982976175602
Finland,FIN,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,7.0604334561117099
Finland,FIN,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,4.1259973810627004
Finland,FIN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.5889488062579904
Finland,FIN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,4.9502160367090404
Finland,FIN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.29513814704349
Finland,FIN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,5.7035081902176996
Finland,FIN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.4028897074114299
Finland,FIN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,5.80557940511037
Finland,FIN,"Population, total",SP.POP.TOTL,5529543
Finland,FIN,"Population, male",SP.POP.TOTL.MA.IN,2726895
Finland,FIN,"Population, female",SP.POP.TOTL.FE.IN,2802648
France,FRA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,5.6460785593485499
France,FRA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.2867888846170299
France,FRA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.4270567516627999
France,FRA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.9164280697877896
France,FRA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.4979205901666397
France,FRA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,5.7680260608097198
France,FRA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.9659336420566298
France,FRA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.1158538544587797
France,FRA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.1576578797783004
France,FRA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.3165648887222403
France,FRA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.9367598280232299
France,FRA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.1528633445708296
France,FRA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.57021188822086
France,FRA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.8667118614450304
France,FRA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.5816088834456696
France,FRA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.7948265221700002
France,FRA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,6.5088064573195901
France,FRA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.5820259110749699
France,FRA,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.1466497895741803
France,FRA,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.0235501411162904
France,FRA,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.9543644598760901
France,FRA,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.6533602708141197
France,FRA,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.6299790789880104
France,FRA,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.1511157533454099
France,FRA,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.6286411863420001
France,FRA,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.1080405815976002
France,FRA,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,7.6280929193250397
France,FRA,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,4.6148596062672702
France,FRA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,5.25337651940516
France,FRA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.8577719375248396
France,FRA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,5.6749644055421999
France,FRA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,6.3183439780595902
France,FRA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.7918971609250702
France,FRA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,6.4728683336185
France,FRA,"Population, total",SP.POP.TOTL,67379908
France,FRA,"Population, male",SP.POP.TOTL.MA.IN,32608588
France,FRA,"Population, female",SP.POP.TOTL.FE.IN,34771320
Georgia,GEO,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.8950931728184797
Georgia,GEO,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.0691332492122196
Georgia,GEO,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.2789628860488804
Georgia,GEO,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.4795524153612396
Georgia,GEO,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.31548295264058
Georgia,GEO,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.1228212096714403
Georgia,GEO,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.9726353338301497
Georgia,GEO,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.5740561227039196
Georgia,GEO,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.6991610902187197
Georgia,GEO,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.1330777440042699
Georgia,GEO,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,6.4950851266410803
Georgia,GEO,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.75006193368809
Georgia,GEO,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.2946969943695903
Georgia,GEO,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.4467841031081496
Georgia,GEO,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,6.2545140013065499
Georgia,GEO,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,6.0607702289100702
Georgia,GEO,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,7.2481690157034597
Georgia,GEO,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,6.6517569969288299
Georgia,GEO,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,6.6840266136896096
Georgia,GEO,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,5.7631729404221597
Georgia,GEO,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.9084804793989099
Georgia,GEO,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,4.5950325763309703
Georgia,GEO,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.4104067725824603
Georgia,GEO,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.0663881798438601
Georgia,GEO,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.0425087214815698
Georgia,GEO,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.8342891196053901
Georgia,GEO,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,4.9578341989359904
Georgia,GEO,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2.3906140613403899
Georgia,GEO,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.2303754691208804
Georgia,GEO,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.2720406348111002
Georgia,GEO,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,6.56333395276127
Georgia,GEO,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,7.7728224983129302
Georgia,GEO,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,5.7492332184518
Georgia,GEO,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.0176259857449903
Georgia,GEO,"Population, total",SP.POP.TOTL,3722716
Georgia,GEO,"Population, male",SP.POP.TOTL.MA.IN,1774234
Georgia,GEO,"Population, female",SP.POP.TOTL.FE.IN,1948482
Germany,DEU,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.6467815806605497
Germany,DEU,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.1917752092909399
Germany,DEU,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.1240045738256299
Germany,DEU,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.7526103916922198
Germany,DEU,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.4336413155257599
Germany,DEU,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.0889593856815099
Germany,DEU,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.1815967198289199
Germany,DEU,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.81584427781873
Germany,DEU,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.2681690634972602
Germany,DEU,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.6990075384313004
Germany,DEU,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.9192385466835704
Germany,DEU,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,6.1614049730790699
Germany,DEU,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,6.0800885875421997
Germany,DEU,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,6.2962999896344201
Germany,DEU,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,7.8556583484614801
Germany,DEU,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,8.0957605882434898
Germany,DEU,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,8.0578815623118096
Germany,DEU,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,8.1930009942314204
Germany,DEU,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,7.0005537665495599
Germany,DEU,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,6.8927760637693103
Germany,DEU,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,5.9770486400195004
Germany,DEU,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,5.5318860425405099
Germany,DEU,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.8213400697327602
Germany,DEU,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.32470506323041
Germany,DEU,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.7340100793914601
Germany,DEU,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.9402344668936502
Germany,DEU,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,8.5396291930845791
Germany,DEU,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,5.45121656263942
Germany,DEU,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,4.6646865889505298
Germany,DEU,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,5.0278816757163698
Germany,DEU,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,4.3709368246825004
Germany,DEU,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,4.7574590354900099
Germany,DEU,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,4.3247345392519296
Germany,DEU,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,4.7791777416172296
Germany,DEU,"Population, total",SP.POP.TOTL,83160871
Germany,DEU,"Population, male",SP.POP.TOTL.MA.IN,41107914
Germany,DEU,"Population, female",SP.POP.TOTL.FE.IN,42052957
Gibraltar,GIB,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,..
Gibraltar,GIB,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,..
Gibraltar,GIB,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,..
Gibraltar,GIB,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,..
Gibraltar,GIB,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,..
Gibraltar,GIB,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,..
Gibraltar,GIB,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,..
Gibraltar,GIB,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,..
Gibraltar,GIB,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,..
Gibraltar,GIB,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,..
Gibraltar,GIB,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,..
Gibraltar,GIB,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,..
Gibraltar,GIB,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,..
Gibraltar,GIB,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,..
Gibraltar,GIB,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,..
Gibraltar,GIB,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,..
Gibraltar,GIB,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,..
Gibraltar,GIB,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,..
Gibraltar,GIB,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,..
Gibraltar,GIB,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,..
Gibraltar,GIB,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,..
Gibraltar,GIB,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,..
Gibraltar,GIB,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,..
Gibraltar,GIB,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,..
Gibraltar,GIB,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,..
Gibraltar,GIB,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,..
Gibraltar,GIB,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,..
Gibraltar,GIB,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,..
Gibraltar,GIB,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,..
Gibraltar,GIB,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,..
Gibraltar,GIB,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,..
Gibraltar,GIB,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,..
Gibraltar,GIB,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,..
Gibraltar,GIB,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,33691
Gibraltar,GIB,"Population, male",SP.POP.TOTL.MA.IN,..
Gibraltar,GIB,"Population, female",SP.POP.TOTL.FE.IN,..
Greece,GRC,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,4.8472366940946596
Greece,GRC,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,5.2653080851459801
Greece,GRC,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.8794945762667199
Greece,GRC,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.28653632863979
Greece,GRC,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,4.7297931312567902
Greece,GRC,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,5.4102504659071702
Greece,GRC,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,5.4192865204635901
Greece,GRC,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.0634978593877102
Greece,GRC,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.81551393099602
Greece,GRC,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,7.3690543814430001
